experiment_no,experiment_id,generated_at,dataset_fingerprint,champion_before,challenger_id,challenger_config_json,dev_champion_exact_nll,dev_challenger_exact_nll,dev_improvement,folds_won,worst_fold_regression,confirmation_run,confirmation_passed,audit_champion_exact_nll,audit_challenger_exact_nll,audit_improvement_report_only,decision,reason,champion_after
113,exp-0000113-f0100ed1bd66,2026-08-22T12:46:40+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-f0100ed1bd66,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 500, ""lr_c"": 0.1, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 180, ""tree_min_leaf"": 4, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.935024275192614,-0.0218749701044638,0,0.0310344955877939,False,False,6.919173646423948,6.941365771447683,-0.0221921250237349,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
114,exp-0000114-d3fde6870bea,2026-08-22T12:46:52+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-d3fde6870bea,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 12, ""validation_draws"": 1000, ""weight_temperature"": 0.02}",6.91314930508815,6.920081625898998,-0.006932320810848,0,0.0129702131331415,False,False,6.919173646423948,6.916045370259227,0.0031282761647206,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
115,exp-0000115-f71dc21d96fa,2026-08-22T12:47:04+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-f71dc21d96fa,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 1.0, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 2000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.912994288333426,0.0001550167547241,2,0.0010671918568387,False,False,6.919173646423948,6.920601471364599,-0.0014278249406505,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
116,exp-0000116-55502cf072c0,2026-08-22T12:47:16+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-55502cf072c0,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 1.0, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 300, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.914412318167909,-0.0012630130797592,2,0.0068513116390969,False,False,6.919173646423948,6.924101191204032,-0.0049275447800845,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
117,exp-0000117-a9b76e38fa65,2026-08-22T12:47:27+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-a9b76e38fa65,"{""evolution_rate"": 0.7, ""frequency_profile"": ""recent"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 500, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.915275300364574,-0.0021259952764243,2,0.0092979009103864,False,False,6.919173646423948,6.92415920202504,-0.0049855556010918,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
118,exp-0000118-3692955381da,2026-08-22T12:47:39+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-3692955381da,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.55, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.02}",6.91314930508815,6.915347739595801,-0.0021984345076511,1,0.006332142745645,False,False,6.919173646423948,6.919180130367909,-6.483943961299588e-06,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
119,exp-0000119-86a85e06f87f,2026-08-22T12:47:48+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-86a85e06f87f,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.75, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 120, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.918272962682338,-0.0051236575941882,0,0.0057313717502021,False,False,6.919173646423948,6.931127453983979,-0.0119538075600313,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
120,exp-0000120-394d05059d76,2026-08-22T12:48:00+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-394d05059d76,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.25, ""markov_blend"": 0.75, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 320, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.913218516927775,-6.921183962482758e-05,2,0.0046940918576785,False,False,6.919173646423948,6.919394804787626,-0.0002211583636784,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
121,exp-0000121-22b08c7101e6,2026-08-22T12:48:11+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-22b08c7101e6,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 500, ""tree_estimators"": 180, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.916593590519141,-0.0034442854309908,1,0.0097687667895138,False,False,6.919173646423948,6.927806126232479,-0.0086324798085311,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
122,exp-0000122-2db434464e97,2026-08-22T12:48:22+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-2db434464e97,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1000, ""lr_c"": 0.25, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 4, ""validation_draws"": 1000, ""weight_temperature"": 0.02}",6.91314930508815,6.924522484852044,-0.0113731797638934,1,0.0178816604503957,False,False,6.919173646423948,6.923561652698746,-0.004388006274798,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
123,exp-0000123-a9969f966fd9,2026-08-22T12:48:34+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-a9969f966fd9,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 500, ""tree_estimators"": 320, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.913370072563392,-0.0002207674752421,2,0.0076267097997737,False,False,6.919173646423948,6.919384092233604,-0.0002104458096559,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
124,exp-0000124-0f331b139634,2026-08-22T12:48:44+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-0f331b139634,"{""evolution_rate"": 0.7, ""frequency_profile"": ""medium"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.55, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 120, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.04}",6.91314930508815,6.922455370576955,-0.009306065488805,1,0.0173372662078694,False,False,6.919173646423948,6.9272738130782106,-0.0081001666542626,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
125,exp-0000125-b7bccb4248b8,2026-08-22T12:48:56+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-b7bccb4248b8,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 2000, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 4, ""validation_draws"": 1000, ""weight_temperature"": 0.02}",6.91314930508815,6.928376667802447,-0.0152273627142971,0,0.0202617269933327,False,False,6.919173646423948,6.923639138397317,-0.0044654919733693,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
126,exp-0000126-cbe8260691ff,2026-08-22T12:49:07+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-cbe8260691ff,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 320, ""tree_min_leaf"": 12, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.918182026866314,-0.0050327217781642,0,0.0071336411004674,False,False,6.919173646423948,6.915893525629828,0.0032801207941197,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
127,exp-0000127-34322090dc5d,2026-08-22T12:49:16+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-34322090dc5d,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 120, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.917508182348062,-0.0043588772599116,0,0.006277785360047,False,False,6.919173646423948,6.929782151127241,-0.0106085047032928,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
128,exp-0000128-9de52e24aba5,2026-08-22T12:49:26+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-9de52e24aba5,"{""evolution_rate"": 0.7, ""frequency_profile"": ""recent"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.75, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 12, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.919929613748896,-0.0067803086607458,1,0.0138931411221498,False,False,6.919173646423948,6.91765719185942,0.0015164545645278,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
129,exp-0000129-531406f4c411,2026-08-22T12:49:37+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-531406f4c411,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.25, ""markov_blend"": 0.75, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.913292318103436,-0.0001430130152861,2,0.0021345147730613,False,False,6.919173646423948,6.922514853996441,-0.0033412075724932,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
130,exp-0000130-41e77785ca04,2026-08-22T12:49:49+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-41e77785ca04,"{""evolution_rate"": 0.55, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.04}",6.91314930508815,6.919367482576244,-0.006218177488094,1,0.0125549059451923,False,False,6.919173646423948,6.922221814678306,-0.0030481682543577,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
131,exp-0000131-a0bcf4923e65,2026-08-22T12:49:59+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-a0bcf4923e65,"{""evolution_rate"": 0.7, ""frequency_profile"": ""recent"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.75, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 300, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.91668325891789,-0.0035339538297396,2,0.0123720691913336,False,False,6.919173646423948,6.92620719306418,-0.0070335466402315,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
132,exp-0000132-f245b8ad96c9,2026-08-22T12:50:10+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-f245b8ad96c9,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.75, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 12, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.918577670723503,-0.0054283656353533,1,0.0101994725510854,False,False,6.919173646423948,6.916926709216583,0.0022469372073645,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
133,exp-0000133-8e4f4d258190,2026-08-22T12:50:20+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-8e4f4d258190,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 500, ""tree_estimators"": 240, ""tree_min_leaf"": 12, ""validation_draws"": 1000, ""weight_temperature"": 0.04}",6.91314930508815,6.923899469666357,-0.0107501645782068,0,0.0181647787891741,False,False,6.919173646423948,6.917544289191953,0.0016293572319945,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
134,exp-0000134-8e70e682b81b,2026-08-22T12:50:30+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-8e70e682b81b,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 1.0, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 120, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.917508158827243,-0.0043588537390926,0,0.0062777861514682,False,False,6.919173646423948,6.92978212163195,-0.0106084752080022,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
135,exp-0000135-9c75a0406e23,2026-08-22T12:50:40+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-9c75a0406e23,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.75, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 120, ""tree_min_leaf"": 12, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.920493997195638,-0.0073446921074875,0,0.0128111933605143,False,False,6.919173646423948,6.918883401781234,0.0002902446427137,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
136,exp-0000136-7b42f0339a3c,2026-08-22T12:50:51+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-7b42f0339a3c,"{""evolution_rate"": 0.4, ""frequency_profile"": ""default"", ""half_life_draws"": 500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 12, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.927429789368849,-0.0142804842806985,0,0.0192955334271225,False,False,6.919173646423948,6.929058706083433,-0.009885059659485,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
137,exp-0000137-5326d09ca6ad,2026-08-22T12:51:02+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-5326d09ca6ad,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 2000, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 500, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.925035858564331,-0.0118865534761809,0,0.0194730049504281,False,False,6.919173646423948,6.913037118242522,0.0061365281814262,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
138,exp-0000138-4064dab99922,2026-08-22T12:51:13+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-4064dab99922,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 2000, ""tree_estimators"": 320, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.913344136945542,-0.0001948318573923,1,0.0017332447286992,False,False,6.919173646423948,6.918146271146619,0.0010273752773288,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
139,exp-0000139-b7f02f6a077e,2026-08-22T12:51:23+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-b7f02f6a077e,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.25, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.02}",6.91314930508815,6.91481118993147,-0.0016618848433198,1,0.0055575058540613,False,False,6.919173646423948,6.918904492012485,0.0002691544114625,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
140,exp-0000140-78caf98888b4,2026-08-22T12:51:32+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-78caf98888b4,"{""evolution_rate"": 0.85, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 180, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.915489448704835,-0.0023401436166849,0,0.0035436338003593,False,False,6.919173646423948,6.926859344410019,-0.0076856979860711,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
141,exp-0000141-b08a18a0d879,2026-08-22T12:51:43+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-b08a18a0d879,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.25, ""markov_blend"": 0.65, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 1000, ""tree_estimators"": 240, ""tree_min_leaf"": 8, ""validation_draws"": 1000, ""weight_temperature"": 0.08}",6.91314930508815,6.923654339434932,-0.0105050343467816,1,0.0192461339912277,False,False,6.919173646423948,6.928188415714302,-0.0090147692903537,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
142,exp-0000142-14b8e5dcfcb1,2026-08-22T12:51:54+09:00,d00cd33771798e2fda3b,champ-5c4ebf8f035b,chal-14b8e5dcfcb1,"{""evolution_rate"": 0.7, ""frequency_profile"": ""default"", ""half_life_draws"": 1500, ""lr_c"": 0.5, ""markov_blend"": 0.75, ""random_state"": 42, ""top_k"": 20, ""transition_window"": 300, ""tree_estimators"": 240, ""tree_min_leaf"": 12, ""validation_draws"": 1000, ""weight_temperature"": 0.01}",6.91314930508815,6.920042058444273,-0.0068927533561229,1,0.0167720536865658,False,False,6.919173646423948,6.918533685293971,0.0006399611299769,REJECTED,rejected: development improvement/consistency threshold not met,champ-5c4ebf8f035b
